data,horario,tbs,umidade,globo,itgu,itu,orvalho
2021-03-01,14:20:00,32.990000000000002,48.719999999999999,34,82.975776652305285,81.959999999999994,20.766046256403556
2021-03-01,14:30:00,32.689999999999998,48.060000000000002,33.5,82.29758424531957,81.459999999999994,20.271067348109892
2021-03-01,14:40:00,32.109999999999999,48.969999999999999,33.5,82.216136044163932,80.870000000000005,20.044822344899789
2021-03-01,14:50:00,31.699999999999999,52.159999999999997,32.5,81.448654187544776,80.890000000000001,20.690706076513283
2021-03-01,15:00:00,31.460000000000001,53.520000000000003,31.5,80.519481653304595,80.810000000000002,20.887449036957211
2021-03-01,15:10:00,31.050000000000001,55.409999999999997,32,81.086041750764991,80.549999999999997,21.072338196569426
2021-03-01,15:20:00,31.280000000000001,54.299999999999997,32.5,81.544247066693146,80.689999999999998,20.956241851925384
2021-03-01,15:30:00,31.84,54.079999999999998,33,82.207077601759337,81.400000000000006,21.408548893775944
2021-03-01,15:40:00,33.789999999999999,49.43,34.5,83.82396462565049,83.140000000000001,21.73323507125134
2021-03-01,15:50:00,32.82,49.789999999999999,35,84.046957948586964,81.939999999999998,20.963772079408244
2021-03-01,16:00:00,33.780000000000001,47.100000000000001,35.5,84.537057442097492,82.680000000000007,20.936270672493023
2021-03-01,16:10:00,31.280000000000001,53.229999999999997,33.5,82.427819128318305,80.510000000000005,20.632830911995271
2021-03-01,16:20:00,30.949999999999999,52.359999999999999,31.5,80.22209088224173,79.920000000000002,20.06136356178261
2021-03-01,16:30:00,30.850000000000001,54.270000000000003,31.5,80.397643792939277,80.109999999999999,20.549010535942418
2021-03-01,16:50:00,28.969999999999999,60.630000000000003,30,78.913550632336609,78.480000000000004,20.593196200935044
2021-03-01,17:00:00,26.949999999999999,73.609999999999999,28,77.360559556677131,77.239999999999995,21.834887657436472
2021-03-01,17:10:00,27.050000000000001,72.209999999999994,26.5,75.78203811283278,77.219999999999999,21.616772535646621
2021-03-01,17:20:00,26.039999999999999,80.5,26,75.572233825401753,76.629999999999995,22.422871737227069
2021-03-01,17:30:00,25.710000000000001,83.400000000000006,25.5,75.166159589312116,76.420000000000002,22.683776636978084
2021-03-01,17:40:00,25.620000000000001,83.319999999999993,25,74.628794207880716,76.269999999999996,22.579983910779756
2021-03-01,17:50:00,24.68,88.840000000000003,24.5,74.177239287253954,75.290000000000006,22.714553575705423
2021-03-01,18:00:00,24.030000000000001,91.329999999999998,23.5,73.110219163942332,74.430000000000007,22.528386566506487
2021-03-01,18:10:00,23.57,94.650000000000006,23,72.657856637368781,73.939999999999998,22.660712881579954
2021-03-01,18:20:00,23.600000000000001,94.950000000000003,22.5,72.187366611831678,74.030000000000001,22.742685032865769
2021-03-01,18:30:00,23.620000000000001,95.349999999999994,22.5,72.21948811544047,74.099999999999994,22.831911431779094
2021-03-01,18:40:00,23.52,93.909999999999997,22.5,72.093450409396738,73.780000000000001,22.481806692768714
2021-03-01,18:50:00,23.489999999999998,92.530000000000001,22.5,71.995119411795258,73.599999999999994,22.208665032764618
2021-03-01,19:00:00,23.41,90.980000000000004,22.5,71.866871338442451,73.340000000000003,21.852420384562365
2021-03-01,19:10:00,23.420000000000002,91.010000000000005,22.5,71.872373745243166,73.359999999999999,21.867704847897688
2021-03-01,19:20:00,23.43,91.560000000000002,22.5,71.911482252991263,73.430000000000007,21.976339591642397
2021-03-01,19:30:00,23.43,92.370000000000005,22.5,71.963498964368284,73.5,22.120830456578567
2021-03-01,19:40:00,23.52,92.689999999999998,23,72.516034804840928,73.670000000000002,22.266763346780365
2021-03-01,19:50:00,23.57,92.879999999999995,23,72.545985454056037,73.780000000000001,22.349959594600104
2021-03-01,20:00:00,23.280000000000001,91.689999999999998,23,72.36643572960773,73.180000000000007,21.851210360021451
2021-03-01,20:10:00,22.670000000000002,97.969999999999999,22,71.539665060921166,72.640000000000001,22.332402947003239
2021-03-01,20:20:00,22.539999999999999,99.890000000000001,21.5,71.107876384222038,72.569999999999993,22.521878845061217
2021-03-01,20:30:00,22.649999999999999,100.2,21.5,71.165854846168003,72.780000000000001,22.682930128244475
2021-03-01,20:40:00,22.73,100.67,21.5,71.222456233377287,72.980000000000004,22.840156203825803
